DEVICE,X,Y,Z,TimeStamp
Invalid,NaN,NaN,NaN,89878090675
Invalid,NaN,NaN,NaN,89878098893
Invalid,NaN,NaN,NaN,89878107436
Invalid,NaN,NaN,NaN,89878115568
Invalid,NaN,NaN,NaN,89878123946
Invalid,NaN,NaN,NaN,89878132201
Invalid,NaN,NaN,NaN,89878140719
Invalid,NaN,NaN,NaN,89878148920
Invalid,NaN,NaN,NaN,89878157253
Invalid,NaN,NaN,NaN,89878165580
Invalid,NaN,NaN,NaN,89878173877
Invalid,NaN,NaN,NaN,89878182476
Invalid,NaN,NaN,NaN,89878190627
Invalid,NaN,NaN,NaN,89878198799
Invalid,NaN,NaN,NaN,89878207606
Invalid,NaN,NaN,NaN,89878215526
Invalid,NaN,NaN,NaN,89878223834
Invalid,NaN,NaN,NaN,89878232261
Invalid,NaN,NaN,NaN,89878240798
Invalid,NaN,NaN,NaN,89878248892
Invalid,NaN,NaN,NaN,89878257240
Invalid,NaN,NaN,NaN,89878265561
Invalid,NaN,NaN,NaN,89878273814
Invalid,NaN,NaN,NaN,89878282232
Invalid,NaN,NaN,NaN,89878290571
Invalid,NaN,NaN,NaN,89878298848
Invalid,NaN,NaN,NaN,89878307208
Invalid,NaN,NaN,NaN,89878315885
Invalid,NaN,NaN,NaN,89878323891
Invalid,NaN,NaN,NaN,89878332261
Invalid,NaN,NaN,NaN,89878340643
Invalid,NaN,NaN,NaN,89878348971
Invalid,NaN,NaN,NaN,89878357165
Invalid,NaN,NaN,NaN,89878365528
Invalid,NaN,NaN,NaN,89878373825
Invalid,NaN,NaN,NaN,89878382099
Invalid,NaN,NaN,NaN,89878390604
Invalid,NaN,NaN,NaN,89878398924
Invalid,NaN,NaN,NaN,89878407378
Invalid,NaN,NaN,NaN,89878415590
Invalid,NaN,NaN,NaN,89878423876
Invalid,NaN,NaN,NaN,89878432195
Invalid,NaN,NaN,NaN,89878440990
Invalid,NaN,NaN,NaN,89878449011
Invalid,NaN,NaN,NaN,89878457298
Invalid,NaN,NaN,NaN,89878465858
Invalid,NaN,NaN,NaN,89878473946
Invalid,NaN,NaN,NaN,89878482303
Invalid,NaN,NaN,NaN,89878490646
Invalid,NaN,NaN,NaN,89878499043
Invalid,NaN,NaN,NaN,89878507275
Invalid,NaN,NaN,NaN,89878515516
Invalid,NaN,NaN,NaN,89878523804
Invalid,NaN,NaN,NaN,89878532135
Invalid,NaN,NaN,NaN,89878540559
Invalid,NaN,NaN,NaN,89878549023
Invalid,NaN,NaN,NaN,89878557082
Invalid,NaN,NaN,NaN,89878565635
Invalid,NaN,NaN,NaN,89878573998
Invalid,NaN,NaN,NaN,89878582329
Invalid,NaN,NaN,NaN,89878590541
Invalid,NaN,NaN,NaN,89878598918
Invalid,NaN,NaN,NaN,89878607116
Invalid,NaN,NaN,NaN,89878615679
Invalid,NaN,NaN,NaN,89878623838
Invalid,NaN,NaN,NaN,89878632204
Invalid,NaN,NaN,NaN,89878640653
Invalid,NaN,NaN,NaN,89878649158
Invalid,NaN,NaN,NaN,89878657256
Invalid,NaN,NaN,NaN,89878665826
Invalid,NaN,NaN,NaN,89878673975
Invalid,NaN,NaN,NaN,89878682165
Invalid,NaN,NaN,NaN,89878690650
Invalid,NaN,NaN,NaN,89878698898
Invalid,NaN,NaN,NaN,89878707250
Invalid,NaN,NaN,NaN,89878715609
Invalid,NaN,NaN,NaN,89878725592
Invalid,NaN,NaN,NaN,89878732452
Invalid,NaN,NaN,NaN,89878740564
Invalid,NaN,NaN,NaN,89878750260
Invalid,NaN,NaN,NaN,89878757388
Invalid,NaN,NaN,NaN,89878765564
Invalid,NaN,NaN,NaN,89878773897
Invalid,NaN,NaN,NaN,89878782342
Invalid,NaN,NaN,NaN,89878790474
Invalid,NaN,NaN,NaN,89878800157
Invalid,NaN,NaN,NaN,89878807245
Invalid,NaN,NaN,NaN,89878815938
Invalid,NaN,NaN,NaN,89878824023
Invalid,NaN,NaN,NaN,89878832290
Invalid,NaN,NaN,NaN,89878913357
Invalid,NaN,NaN,NaN,89878916753
Invalid,NaN,NaN,NaN,89878920338
Invalid,NaN,NaN,NaN,89878923933
Invalid,NaN,NaN,NaN,89878927124
Invalid,NaN,NaN,NaN,89878930372
Invalid,NaN,NaN,NaN,89878933453
Invalid,NaN,NaN,NaN,89878936484
Invalid,NaN,NaN,NaN,89878939451
Invalid,NaN,NaN,NaN,89878942478
Invalid,NaN,NaN,NaN,89878945662
Invalid,NaN,NaN,NaN,89878948695
Invalid,NaN,NaN,NaN,89879008890
Invalid,NaN,NaN,NaN,89879013459
Invalid,NaN,NaN,NaN,89879017119
Invalid,NaN,NaN,NaN,89879020398
Invalid,NaN,NaN,NaN,89879023905
Invalid,NaN,NaN,NaN,89879026966
Invalid,NaN,NaN,NaN,89879030884
Invalid,NaN,NaN,NaN,89879034192
Invalid,NaN,NaN,NaN,89879037327
Invalid,NaN,NaN,NaN,89879040530
Invalid,NaN,NaN,NaN,89879045900
Invalid,NaN,NaN,NaN,89879049515
Invalid,NaN,NaN,NaN,89879104893
Invalid,NaN,NaN,NaN,89879108691
Invalid,NaN,NaN,NaN,89879112145
Invalid,NaN,NaN,NaN,89879116147
Invalid,NaN,NaN,NaN,89879120199
Invalid,NaN,NaN,NaN,89879124358
Invalid,NaN,NaN,NaN,89879128089
Invalid,NaN,NaN,NaN,89879131644
Invalid,NaN,NaN,NaN,89879135336
Invalid,NaN,NaN,NaN,89879138765
Invalid,NaN,NaN,NaN,89879142328
Invalid,NaN,NaN,NaN,89879146115
Invalid,NaN,NaN,NaN,89879200696
Invalid,NaN,NaN,NaN,89879205168
Invalid,NaN,NaN,NaN,89879209085
Invalid,NaN,NaN,NaN,89879213479
Invalid,NaN,NaN,NaN,89879217128
Invalid,NaN,NaN,NaN,89879221095
Invalid,NaN,NaN,NaN,89879224693
Invalid,NaN,NaN,NaN,89879229183
Invalid,NaN,NaN,NaN,89879232896
Invalid,NaN,NaN,NaN,89879236560
Invalid,NaN,NaN,NaN,89879240277
Invalid,NaN,NaN,NaN,89879243813
Invalid,NaN,NaN,NaN,89879247620
Invalid,NaN,NaN,NaN,89879251511
Invalid,NaN,NaN,NaN,89879255639
Invalid,NaN,NaN,NaN,89879259223
Invalid,NaN,NaN,NaN,89879263451
Invalid,NaN,NaN,NaN,89879267831
Invalid,NaN,NaN,NaN,89879275150
Invalid,NaN,NaN,NaN,89879284380
Invalid,NaN,NaN,NaN,89879293235
Invalid,NaN,NaN,NaN,89879300195
Invalid,NaN,NaN,NaN,89879309552
Invalid,NaN,NaN,NaN,89879318025
Invalid,NaN,NaN,NaN,89879324931
Invalid,NaN,NaN,NaN,89879334551
Invalid,NaN,NaN,NaN,89879343068
Invalid,NaN,NaN,NaN,89879350217
Invalid,NaN,NaN,NaN,89879359666
Invalid,NaN,NaN,NaN,89879368057
Invalid,NaN,NaN,NaN,89879374957
Invalid,NaN,NaN,NaN,89879384514
Invalid,NaN,NaN,NaN,89879392818
Invalid,NaN,NaN,NaN,89879399853
Invalid,NaN,NaN,NaN,89879409662
Invalid,NaN,NaN,NaN,89879418065
Invalid,NaN,NaN,NaN,89879424986
Invalid,NaN,NaN,NaN,89879434660
Invalid,NaN,NaN,NaN,89879443026
Invalid,NaN,NaN,NaN,89879449864
Invalid,NaN,NaN,NaN,89879459737
Invalid,NaN,NaN,NaN,89879467867
Invalid,NaN,NaN,NaN,89879474918
Invalid,NaN,NaN,NaN,89879484768
Invalid,NaN,NaN,NaN,89879492970
Invalid,NaN,NaN,NaN,89879499985
Invalid,NaN,NaN,NaN,89879509837
Invalid,NaN,NaN,NaN,89879518061
Invalid,NaN,NaN,NaN,89879525004
Invalid,NaN,NaN,NaN,89879534605
Invalid,NaN,NaN,NaN,89879542977
Invalid,NaN,NaN,NaN,89879550267
Invalid,NaN,NaN,NaN,89879559783
Invalid,NaN,NaN,NaN,89879567774
Invalid,NaN,NaN,NaN,89879574862
Invalid,NaN,NaN,NaN,89879584432
Invalid,NaN,NaN,NaN,89879592937
Invalid,NaN,NaN,NaN,89879599877
Invalid,NaN,NaN,NaN,89879617648
Invalid,NaN,NaN,NaN,89879621068
Invalid,NaN,NaN,NaN,89879626744
Invalid,NaN,NaN,NaN,89879634413
Invalid,NaN,NaN,NaN,89879642831
Invalid,NaN,NaN,NaN,89879649767
Invalid,NaN,NaN,NaN,89879659550
Invalid,NaN,NaN,NaN,89879667644
Invalid,NaN,NaN,NaN,89879675054
Invalid,NaN,NaN,NaN,89879684500
Invalid,NaN,NaN,NaN,89879692895
Invalid,NaN,NaN,NaN,89879699928
Invalid,NaN,NaN,NaN,89879709594
Invalid,NaN,NaN,NaN,89879718013
Invalid,NaN,NaN,NaN,89879725014
Invalid,NaN,NaN,NaN,89879734493
Invalid,NaN,NaN,NaN,89879742790
Invalid,NaN,NaN,NaN,89879750067
Invalid,NaN,NaN,NaN,89879759681
Invalid,NaN,NaN,NaN,89879767976
Invalid,NaN,NaN,NaN,89879775037
Invalid,NaN,NaN,NaN,89879784515
Invalid,NaN,NaN,NaN,89879792709
Invalid,NaN,NaN,NaN,89879799907
Invalid,NaN,NaN,NaN,89879809546
Invalid,NaN,NaN,NaN,89879817955
Invalid,NaN,NaN,NaN,89879825118
Invalid,NaN,NaN,NaN,89879834329
Invalid,NaN,NaN,NaN,89879843066
Invalid,NaN,NaN,NaN,89879850047
Invalid,NaN,NaN,NaN,89879859276
Invalid,NaN,NaN,NaN,89879868209
Invalid,NaN,NaN,NaN,89879875134
Invalid,NaN,NaN,NaN,89879884491
Invalid,NaN,NaN,NaN,89879892919
Invalid,NaN,NaN,NaN,89879899898
Invalid,NaN,NaN,NaN,89879909424
Invalid,NaN,NaN,NaN,89879917707
Invalid,NaN,NaN,NaN,89879925179
Invalid,NaN,NaN,NaN,89879934407
Invalid,NaN,NaN,NaN,89879943186
Invalid,NaN,NaN,NaN,89879950024
Invalid,NaN,NaN,NaN,89879959649
Invalid,NaN,NaN,NaN,89879967956
Invalid,NaN,NaN,NaN,89879974753
Invalid,NaN,NaN,NaN,89879984678
Invalid,NaN,NaN,NaN,89879992719
Invalid,NaN,NaN,NaN,89880000031
Invalid,NaN,NaN,NaN,89880009681
Invalid,NaN,NaN,NaN,89880017619
Invalid,NaN,NaN,NaN,89880024678
Invalid,NaN,NaN,NaN,89880034705
Invalid,NaN,NaN,NaN,89880042694
Invalid,NaN,NaN,NaN,89880049840
Invalid,NaN,NaN,NaN,89880059610
Invalid,NaN,NaN,NaN,89880068006
Invalid,NaN,NaN,NaN,89880074912
Invalid,NaN,NaN,NaN,89880084596
Invalid,NaN,NaN,NaN,89880092947
Invalid,NaN,NaN,NaN,89880099733
Invalid,NaN,NaN,NaN,89880109677
Invalid,NaN,NaN,NaN,89880117658
Invalid,NaN,NaN,NaN,89880124797
Invalid,NaN,NaN,NaN,89880134407
Invalid,NaN,NaN,NaN,89880142908
Invalid,NaN,NaN,NaN,89880149855
Invalid,NaN,NaN,NaN,89880159560
Invalid,NaN,NaN,NaN,89880167911
Invalid,NaN,NaN,NaN,89880174901
Invalid,NaN,NaN,NaN,89880184650
Invalid,NaN,NaN,NaN,89880192873
Invalid,NaN,NaN,NaN,89880273235
Invalid,NaN,NaN,NaN,89880276901
Invalid,NaN,NaN,NaN,89880280092
Invalid,NaN,NaN,NaN,89880283516
Invalid,NaN,NaN,NaN,89880286896
Invalid,NaN,NaN,NaN,89880290179
Invalid,NaN,NaN,NaN,89880293418
Invalid,NaN,NaN,NaN,89880297001
Invalid,NaN,NaN,NaN,89880300155
Invalid,NaN,NaN,NaN,89880303892
Invalid,NaN,NaN,NaN,89880307061
Invalid,NaN,NaN,NaN,89880311072
Invalid,NaN,NaN,NaN,89880314343
Valid,-102.0057,38.9048,616.8994,89880317523
Valid,-100.2413,38.76706,617.1753,89880321515
Valid,-99.2014,38.57461,617.382,89880325196
Valid,-98.15417,38.40166,617.4944,89880330818
Valid,-96.56339,38.31503,617.7314,89880339401
Valid,-95.71203,38.16298,617.9027,89880345894
Valid,-94.84615,37.94962,617.9862,89880354534
Valid,-93.44376,37.78786,618.194,89880362700
Valid,-92.76981,37.63417,618.3369,89880370843
Valid,-92.07778,37.50603,618.3873,89880379412
Valid,-106.8269,44.89876,739.8409,89880387922
Valid,-104.4089,43.99267,728.4807,89880395861
Valid,-102.2615,43.12627,718.7188,89880404362
Valid,-101.897,43.20955,722.2224,89880412721
Valid,-100.3671,42.72853,716.7943,89880420878
Valid,-99.01889,42.37955,714.3328,89880429333
Valid,-97.70263,42.06519,713.305,89880437794
Valid,-96.40094,41.61275,712.0973,89880445726
Valid,-95.39626,41.29658,713.4959,89880454299
Valid,-94.19592,40.94675,713.6652,89880462626
Valid,-93.27206,40.74178,714.6769,89880470939
Valid,-92.41205,40.51519,715.7025,89880479613
Valid,-91.34699,40.20879,715.3751,89880487874
Valid,-90.5088,39.97291,716.243,89880495863
Valid,-89.85182,39.88073,718.5618,89880504591
Valid,-88.95226,39.74483,719.2831,89880512789
Valid,-88.43636,39.70979,722.5187,89880520908
Valid,-87.88881,39.62624,725.4113,89880529182
Valid,-87.31444,39.53588,728.195,89880537751
Valid,-86.86758,39.49202,731.3163,89880545891
Valid,-86.29311,39.37511,733.1985,89880554382
Valid,-85.77879,39.31492,735.1115,89880562688
Valid,-85.30139,39.22868,736.7506,89880570845
Valid,-84.80302,39.17253,738.1031,89880579530
Valid,-84.38239,39.07438,739.4605,89880587659
Valid,-83.94131,38.97013,740.6149,89880595914
Valid,-83.65842,38.95781,742.889,89880604341
Valid,-83.25639,38.86358,743.1121,89880612747
Valid,-82.89055,38.79488,744.0181,89880620793
Valid,-82.4835,38.70333,744.1392,89880629268
Valid,-82.25411,38.6489,743.938,89880637874
Valid,-82.22697,38.70665,743.7856,89880645824
Valid,-82.39543,38.82673,743.6526,89880654364
Valid,-82.65739,38.92113,743.574,89880662717
Valid,-82.9199,38.95339,744.0496,89880670976
Valid,-82.99815,38.89927,743.9854,89880679647
Valid,-82.64642,38.7553,740.0724,89880687706
Valid,-82.58237,38.86812,741.1481,89880695814
Valid,-82.48727,38.90226,742.0563,89880704405
Valid,-82.30523,38.84205,740.2378,89880712650
Valid,-82.20155,38.79826,739.832,89880720753
Valid,-81.81483,38.62663,736.4208,89880729270
Valid,-81.74089,38.66521,735.0263,89880737615
Valid,-81.6755,38.66611,734.0462,89880745871
Valid,-81.67686,38.64252,734.0735,89880754287
Valid,-81.75664,38.64156,733.6893,89880762597
Valid,-81.66742,38.58929,731.9568,89880770984
Valid,-81.66316,38.64312,731.4568,89880779257
Valid,-81.79292,38.78949,731.3015,89880787585
Valid,-81.85869,38.78466,730.9363,89880795875
Valid,-81.89687,38.74499,730.5917,89880804252
Valid,-81.97707,38.78859,729.8222,89880812808
Valid,-82.08031,38.86061,729.8051,89880820871
Valid,-82.15643,38.9174,729.7574,89880829393
Valid,-82.31036,39.00285,729.7516,89880837707
Valid,-82.36156,39.01604,729.1415,89880845790
Valid,-82.41091,38.99424,728.9247,89880854321
Valid,-82.56001,39.11509,728.9405,89880862678
Valid,-82.66381,39.20334,728.8115,89880870878
Valid,-82.76278,39.28696,728.5732,89880879262
Valid,-83.01364,39.42367,728.7206,89880887820
Valid,-83.16048,39.45741,729.0284,89880895829
Valid,-83.2336,39.46546,729.0089,89880904434
Valid,-83.38608,39.6208,728.7485,89880912574
Valid,-83.41754,39.63591,728.5885,89880920943
Valid,-83.45058,39.56253,728.4236,89880929310
Valid,-83.52558,39.60059,727.4614,89880937706
Valid,-83.33672,39.49344,724.9654,89880945760
Valid,-83.11189,39.32251,722.0621,89880954340
Valid,-83.07204,39.27611,720.2118,89880962773
Valid,-83.00733,39.20768,718.854,89880970905
Valid,-83.02596,39.18933,718.5178,89880979304
Valid,-83.13773,39.27985,718.3565,89880987810
Valid,-83.20764,39.24598,718.4265,89880996027
Valid,-83.2228,39.21021,718.0953,89881004402
Valid,-83.28004,39.32839,717.55,89881012820
Valid,-83.32776,39.33035,717.471,89881020979
Valid,-83.3582,39.2228,717.3378,89881029168
Valid,-83.46239,39.29377,717.3934,89881037663
Valid,-83.43413,39.30773,716.5906,89881045787
Valid,-83.44617,39.30061,716.2104,89881054408
Valid,-83.57162,39.37693,716.537,89881062734
Valid,-83.61103,39.33615,716.3747,89881070687
Valid,-83.68533,39.30661,716.6233,89881079465
Valid,-83.80849,39.40651,716.8529,89881087663
Valid,-83.93121,39.42487,717.4188,89881095798
Valid,-83.9832,39.38088,717.549,89881104403
Valid,-84.1512,39.49004,717.9926,89881112746
Valid,-84.19385,39.46943,717.7838,89881120829
Valid,-84.19283,39.41588,717.6766,89881129453
Valid,-84.16602,39.51285,717.5589,89881137776
Valid,-84.21213,39.55928,717.8553,89881145812
Valid,-84.25516,39.52061,718.1458,89881154441
Valid,-84.34237,39.49876,718.1525,89881162819
Valid,-84.46842,39.50404,718.1714,89881170873
Valid,-84.5075,39.51943,718.1226,89881179350
Valid,-84.60168,39.59844,718.1116,89881187823
Valid,-84.74545,39.59164,718.4753,89881195965
Valid,-84.85973,39.5773,719.0654,89881206745
Valid,-85.00353,39.66243,719.6729,89881212744
Valid,-85.19188,39.72196,720.4235,89881220854
Valid,-85.30748,39.71838,721.2563,89881229299
Valid,-85.49335,39.82006,722.0562,89881237911
Valid,-85.66792,39.84014,722.8308,89881245756
Valid,-85.76168,39.847,723.504,89881254233
Valid,-85.93626,39.90424,724.1902,89881262585
Invalid,NaN,NaN,NaN,89881345095
Invalid,NaN,NaN,NaN,89881349478
Invalid,NaN,NaN,NaN,89881353522
Invalid,NaN,NaN,NaN,89881357657
Invalid,NaN,NaN,NaN,89881361927
Invalid,NaN,NaN,NaN,89881365780
Invalid,NaN,NaN,NaN,89881369870
Invalid,NaN,NaN,NaN,89881373692
Invalid,NaN,NaN,NaN,89881377703
Invalid,NaN,NaN,NaN,89881381852
Invalid,NaN,NaN,NaN,89881385960
Valid,-150.5683,41.52808,714.3492,89881390026
Valid,-150.6789,41.49273,714.3618,89881393882
Valid,-150.7807,41.48433,714.551,89881398661
Valid,-150.9097,41.51057,714.7914,89881402517
Valid,-151.0136,41.45914,714.811,89881406382
Valid,-151.0499,41.38457,714.7606,89881410109
Valid,-151.1264,41.37354,714.7377,89881414765
Valid,-151.2119,41.39059,714.7415,89881419677
Valid,-151.2817,41.38951,714.8477,89881428453
Valid,-151.4047,41.3663,715.1298,89881436993
Valid,-151.5655,41.36575,715.5678,89881444878
