DEVICE,X,Y,Z,TimeStamp
Invalid,NaN,NaN,NaN,1696586487
Invalid,NaN,NaN,NaN,1696590564
Invalid,NaN,NaN,NaN,1696594247
Invalid,NaN,NaN,NaN,1696597493
Invalid,NaN,NaN,NaN,1696600496
Invalid,NaN,NaN,NaN,1696603849
Invalid,NaN,NaN,NaN,1696607105
Invalid,NaN,NaN,NaN,1696610156
Invalid,NaN,NaN,NaN,1696613209
Invalid,NaN,NaN,NaN,1696616144
Invalid,NaN,NaN,NaN,1696619182
Invalid,NaN,NaN,NaN,1696622226
Invalid,NaN,NaN,NaN,1696625775
Invalid,NaN,NaN,NaN,1696628980
Invalid,NaN,NaN,NaN,1696632083
Invalid,NaN,NaN,NaN,1696634934
Invalid,NaN,NaN,NaN,1696637823
Invalid,NaN,NaN,NaN,1696640862
Invalid,NaN,NaN,NaN,1696644022
Invalid,NaN,NaN,NaN,1696647669
Invalid,NaN,NaN,NaN,1696651542
Invalid,NaN,NaN,NaN,1696654468
Invalid,NaN,NaN,NaN,1696657375
Invalid,NaN,NaN,NaN,1696660604
Invalid,NaN,NaN,NaN,1696663637
Invalid,NaN,NaN,NaN,1696666619
Invalid,NaN,NaN,NaN,1696670447
Invalid,NaN,NaN,NaN,1696673600
Invalid,NaN,NaN,NaN,1696676829
Invalid,NaN,NaN,NaN,1696681280
Invalid,NaN,NaN,NaN,1696684367
Invalid,NaN,NaN,NaN,1696687225
Invalid,NaN,NaN,NaN,1696690139
Invalid,NaN,NaN,NaN,1696693540
Invalid,NaN,NaN,NaN,1696697569
Invalid,NaN,NaN,NaN,1696700772
Invalid,NaN,NaN,NaN,1696703741
Invalid,NaN,NaN,NaN,1696706575
Invalid,NaN,NaN,NaN,1696709610
Invalid,NaN,NaN,NaN,1696713424
Invalid,NaN,NaN,NaN,1696716434
Invalid,NaN,NaN,NaN,1696719432
Invalid,NaN,NaN,NaN,1696722328
Invalid,NaN,NaN,NaN,1696725526
Invalid,NaN,NaN,NaN,1696728640
Invalid,NaN,NaN,NaN,1696732304
Invalid,NaN,NaN,NaN,1696736185
Invalid,NaN,NaN,NaN,1696739324
Invalid,NaN,NaN,NaN,1696743737
Invalid,NaN,NaN,NaN,1696747954
