DEVICE,X,Y,Z,TimeStamp
Invalid,NaN,NaN,NaN,4437512480
Invalid,NaN,NaN,NaN,4437520596
Invalid,NaN,NaN,NaN,4437529147
Invalid,NaN,NaN,NaN,4437536961
Invalid,NaN,NaN,NaN,4437545473
Invalid,NaN,NaN,NaN,4437554062
Invalid,NaN,NaN,NaN,4437561993
Invalid,NaN,NaN,NaN,4437569874
Invalid,NaN,NaN,NaN,4437579280
Invalid,NaN,NaN,NaN,4437586573
Invalid,NaN,NaN,NaN,4437595710
Invalid,NaN,NaN,NaN,4437605794
Invalid,NaN,NaN,NaN,4437612270
Invalid,NaN,NaN,NaN,4437620887
Invalid,NaN,NaN,NaN,4437630239
Invalid,NaN,NaN,NaN,4437637211
Invalid,NaN,NaN,NaN,4437645885
Invalid,NaN,NaN,NaN,4437655095
Invalid,NaN,NaN,NaN,4437661325
Invalid,NaN,NaN,NaN,4437668107
Invalid,NaN,NaN,NaN,4437677012
Invalid,NaN,NaN,NaN,4437684014
Invalid,NaN,NaN,NaN,4437692593
Invalid,NaN,NaN,NaN,4437701400
Invalid,NaN,NaN,NaN,4437710270
Invalid,NaN,NaN,NaN,4437718918
Invalid,NaN,NaN,NaN,4437727766
Invalid,NaN,NaN,NaN,4437735427
Invalid,NaN,NaN,NaN,4437742488
Invalid,NaN,NaN,NaN,4437752326
Invalid,NaN,NaN,NaN,4437760143
Invalid,NaN,NaN,NaN,4437767381
Invalid,NaN,NaN,NaN,4437777793
Invalid,NaN,NaN,NaN,4437785160
Invalid,NaN,NaN,NaN,4437792433
Invalid,NaN,NaN,NaN,4437802253
Invalid,NaN,NaN,NaN,4437810151
Invalid,NaN,NaN,NaN,4437818577
Invalid,NaN,NaN,NaN,4437827205
Invalid,NaN,NaN,NaN,4437835156
Invalid,NaN,NaN,NaN,4437843736
Invalid,NaN,NaN,NaN,4437852044
Invalid,NaN,NaN,NaN,4437860077
Invalid,NaN,NaN,NaN,4437867334
Invalid,NaN,NaN,NaN,4437877178
Invalid,NaN,NaN,NaN,4437885111
Invalid,NaN,NaN,NaN,4437892448
Invalid,NaN,NaN,NaN,4437902014
Invalid,NaN,NaN,NaN,4437910182
Invalid,NaN,NaN,NaN,4437917369
Invalid,NaN,NaN,NaN,4437927294
Invalid,NaN,NaN,NaN,4437935168
Invalid,NaN,NaN,NaN,4437942481
Invalid,NaN,NaN,NaN,4437952084
Invalid,NaN,NaN,NaN,4437960070
Invalid,NaN,NaN,NaN,4437967379
Invalid,NaN,NaN,NaN,4437976977
Invalid,NaN,NaN,NaN,4437985040
Invalid,NaN,NaN,NaN,4437992413
Invalid,NaN,NaN,NaN,4438001925
Invalid,NaN,NaN,NaN,4438009160
Invalid,NaN,NaN,NaN,4438016884
Invalid,NaN,NaN,NaN,4438026166
Invalid,NaN,NaN,NaN,4438034035
Invalid,NaN,NaN,NaN,4438042491
Invalid,NaN,NaN,NaN,4438052347
Invalid,NaN,NaN,NaN,4438059283
Invalid,NaN,NaN,NaN,4438067575
Invalid,NaN,NaN,NaN,4438077487
Invalid,NaN,NaN,NaN,4438085168
Invalid,NaN,NaN,NaN,4438092529
Invalid,NaN,NaN,NaN,4438100481
Invalid,NaN,NaN,NaN,4438109199
Invalid,NaN,NaN,NaN,4438117417
Invalid,NaN,NaN,NaN,4438233829
Invalid,NaN,NaN,NaN,4438238629
Invalid,NaN,NaN,NaN,4438243846
Invalid,NaN,NaN,NaN,4438247836
Invalid,NaN,NaN,NaN,4438251548
Invalid,NaN,NaN,NaN,4438255258
Invalid,NaN,NaN,NaN,4438260397
Invalid,NaN,NaN,NaN,4438264605
Invalid,NaN,NaN,NaN,4438268299
Invalid,NaN,NaN,NaN,4438272177
Invalid,NaN,NaN,NaN,4438276800
Invalid,NaN,NaN,NaN,4438280546
Invalid,NaN,NaN,NaN,4438284026
Invalid,NaN,NaN,NaN,4438287523
Invalid,NaN,NaN,NaN,4438291766
Invalid,NaN,NaN,NaN,4438296148
Invalid,NaN,NaN,NaN,4438397369
Invalid,NaN,NaN,NaN,4438401160
Invalid,NaN,NaN,NaN,4438405525
Invalid,NaN,NaN,NaN,4438409710
Invalid,NaN,NaN,NaN,4438414725
Invalid,NaN,NaN,NaN,4438418488
Invalid,NaN,NaN,NaN,4438422417
Invalid,NaN,NaN,NaN,4438426355
Invalid,NaN,NaN,NaN,4438430381
Invalid,NaN,NaN,NaN,4438434797
Invalid,NaN,NaN,NaN,4438439318
Invalid,NaN,NaN,NaN,4438443530
Invalid,NaN,NaN,NaN,4438448477
Invalid,NaN,NaN,NaN,4438453190
Invalid,NaN,NaN,NaN,4438458676
Invalid,NaN,NaN,NaN,4438463124
Invalid,NaN,NaN,NaN,4438466996
Invalid,NaN,NaN,NaN,4438470654
Invalid,NaN,NaN,NaN,4438474652
Invalid,NaN,NaN,NaN,4438479656
Invalid,NaN,NaN,NaN,4438509081
Invalid,NaN,NaN,NaN,4438513046
Invalid,NaN,NaN,NaN,4438516809
Invalid,NaN,NaN,NaN,4438521204
Invalid,NaN,NaN,NaN,4438525903
Invalid,NaN,NaN,NaN,4438529599
Invalid,NaN,NaN,NaN,4438533266
Invalid,NaN,NaN,NaN,4438537685
Invalid,NaN,NaN,NaN,4438542476
Invalid,NaN,NaN,NaN,4438547033
Invalid,NaN,NaN,NaN,4438552046
Invalid,NaN,NaN,NaN,4438556602
Invalid,NaN,NaN,NaN,4438561291
Invalid,NaN,NaN,NaN,4439115293
Invalid,NaN,NaN,NaN,4439119422
Invalid,NaN,NaN,NaN,4439123409
Invalid,NaN,NaN,NaN,4439127706
Invalid,NaN,NaN,NaN,4439131468
Invalid,NaN,NaN,NaN,4439134944
Invalid,NaN,NaN,NaN,4439138681
Invalid,NaN,NaN,NaN,4439142745
Invalid,NaN,NaN,NaN,4439146369
Invalid,NaN,NaN,NaN,4439150237
Invalid,NaN,NaN,NaN,4439155880
Invalid,NaN,NaN,NaN,4439160402
Invalid,NaN,NaN,NaN,4439164746
Invalid,NaN,NaN,NaN,4439168674
Invalid,NaN,NaN,NaN,4439174195
Invalid,NaN,NaN,NaN,4439179629
Invalid,NaN,NaN,NaN,4439184750
Invalid,NaN,NaN,NaN,4439189278
Invalid,NaN,NaN,NaN,4439193896
Invalid,NaN,NaN,NaN,4439198365
Invalid,NaN,NaN,NaN,4439205936
Invalid,NaN,NaN,NaN,4439211638
Invalid,NaN,NaN,NaN,4439216763
Invalid,NaN,NaN,NaN,4439221902
Invalid,NaN,NaN,NaN,4439228017
Invalid,NaN,NaN,NaN,4439232332
Invalid,NaN,NaN,NaN,4439236755
Invalid,NaN,NaN,NaN,4439241641
Invalid,NaN,NaN,NaN,4439246969
Invalid,NaN,NaN,NaN,4439252477
Invalid,NaN,NaN,NaN,4439257065
Invalid,NaN,NaN,NaN,4439261822
Invalid,NaN,NaN,NaN,4439265916
Invalid,NaN,NaN,NaN,4439270571
Invalid,NaN,NaN,NaN,4439276910
Invalid,NaN,NaN,NaN,4439283453
Invalid,NaN,NaN,NaN,4439288699
Invalid,NaN,NaN,NaN,4439295022
Invalid,NaN,NaN,NaN,4439299426
Invalid,NaN,NaN,NaN,4439304216
Invalid,NaN,NaN,NaN,4439309963
Invalid,NaN,NaN,NaN,4439315309
Invalid,NaN,NaN,NaN,4439320317
Invalid,NaN,NaN,NaN,4439325320
Invalid,NaN,NaN,NaN,4439330385
Invalid,NaN,NaN,NaN,4439335079
Invalid,NaN,NaN,NaN,4439339503
Invalid,NaN,NaN,NaN,4439344295
Invalid,NaN,NaN,NaN,4439348992
Invalid,NaN,NaN,NaN,4439353884
Invalid,NaN,NaN,NaN,4439358131
Invalid,NaN,NaN,NaN,4439362221
Invalid,NaN,NaN,NaN,4439366664
Invalid,NaN,NaN,NaN,4439370738
Invalid,NaN,NaN,NaN,4439375701
Invalid,NaN,NaN,NaN,4439379965
Invalid,NaN,NaN,NaN,4439384694
Invalid,NaN,NaN,NaN,4439389064
Invalid,NaN,NaN,NaN,4439393732
Invalid,NaN,NaN,NaN,4439397825
Invalid,NaN,NaN,NaN,4439402517
Invalid,NaN,NaN,NaN,4439409507
Invalid,NaN,NaN,NaN,4439414412
Invalid,NaN,NaN,NaN,4439419946
Invalid,NaN,NaN,NaN,4439425825
Invalid,NaN,NaN,NaN,4439432610
Invalid,NaN,NaN,NaN,4439437831
Invalid,NaN,NaN,NaN,4439443447
Invalid,NaN,NaN,NaN,4439448882
Invalid,NaN,NaN,NaN,4439454039
Invalid,NaN,NaN,NaN,4439459017
Invalid,NaN,NaN,NaN,4439463908
Invalid,NaN,NaN,NaN,4439468796
Invalid,NaN,NaN,NaN,4439473924
Invalid,NaN,NaN,NaN,4439479801
Invalid,NaN,NaN,NaN,4439484879
Invalid,NaN,NaN,NaN,4439491335
Invalid,NaN,NaN,NaN,4439497739
Invalid,NaN,NaN,NaN,4439503092
Invalid,NaN,NaN,NaN,4439508573
Invalid,NaN,NaN,NaN,4439514154
Invalid,NaN,NaN,NaN,4439519147
Invalid,NaN,NaN,NaN,4439525319
Invalid,NaN,NaN,NaN,4439530786
Invalid,NaN,NaN,NaN,4439535552
Invalid,NaN,NaN,NaN,4439541360
Invalid,NaN,NaN,NaN,4439546573
Invalid,NaN,NaN,NaN,4439718760
Invalid,NaN,NaN,NaN,4439724621
Invalid,NaN,NaN,NaN,4439729195
Invalid,NaN,NaN,NaN,4439734584
Invalid,NaN,NaN,NaN,4439738830
Invalid,NaN,NaN,NaN,4439744311
Invalid,NaN,NaN,NaN,4439749020
Invalid,NaN,NaN,NaN,4439754248
Invalid,NaN,NaN,NaN,4439761761
Invalid,NaN,NaN,NaN,4439766125
Invalid,NaN,NaN,NaN,4439770246
Invalid,NaN,NaN,NaN,4439774737
Invalid,NaN,NaN,NaN,4439779247
Invalid,NaN,NaN,NaN,4439837522
Invalid,NaN,NaN,NaN,4439872015
Invalid,NaN,NaN,NaN,4439908890
Invalid,NaN,NaN,NaN,4439914984
Invalid,NaN,NaN,NaN,4439943216
Invalid,NaN,NaN,NaN,4439970924
Invalid,NaN,NaN,NaN,4440010959
Invalid,NaN,NaN,NaN,4440047635
Invalid,NaN,NaN,NaN,4440079849
Invalid,NaN,NaN,NaN,4440114675
Invalid,NaN,NaN,NaN,4440139315
Invalid,NaN,NaN,NaN,4440147183
Invalid,NaN,NaN,NaN,4440154432
Invalid,NaN,NaN,NaN,4440161253
Invalid,NaN,NaN,NaN,4440166781
Invalid,NaN,NaN,NaN,4440172735
Invalid,NaN,NaN,NaN,4440177968
Invalid,NaN,NaN,NaN,4440182893
Invalid,NaN,NaN,NaN,4440187871
Invalid,NaN,NaN,NaN,4440192907
Invalid,NaN,NaN,NaN,4440197836
Invalid,NaN,NaN,NaN,4440204162
Invalid,NaN,NaN,NaN,4440209451
Invalid,NaN,NaN,NaN,4440214934
Invalid,NaN,NaN,NaN,4440219816
Invalid,NaN,NaN,NaN,4440225227
Invalid,NaN,NaN,NaN,4440230277
Invalid,NaN,NaN,NaN,4440235064
Invalid,NaN,NaN,NaN,4440239663
Invalid,NaN,NaN,NaN,4440245382
Invalid,NaN,NaN,NaN,4440250622
Invalid,NaN,NaN,NaN,4440255287
Invalid,NaN,NaN,NaN,4440260102
Invalid,NaN,NaN,NaN,4440264318
Invalid,NaN,NaN,NaN,4440270723
Invalid,NaN,NaN,NaN,4440275080
Invalid,NaN,NaN,NaN,4440279228
Invalid,NaN,NaN,NaN,4440282994
Invalid,NaN,NaN,NaN,4440286786
Invalid,NaN,NaN,NaN,4440290921
Invalid,NaN,NaN,NaN,4440295228
Invalid,NaN,NaN,NaN,4440299172
Invalid,NaN,NaN,NaN,4440303821
Invalid,NaN,NaN,NaN,4440309124
Invalid,NaN,NaN,NaN,4440313675
Invalid,NaN,NaN,NaN,4440318429
Invalid,NaN,NaN,NaN,4440324667
Invalid,NaN,NaN,NaN,4440332522
Invalid,NaN,NaN,NaN,4440338846
Invalid,NaN,NaN,NaN,4440344163
Invalid,NaN,NaN,NaN,4440348090
Invalid,NaN,NaN,NaN,4440352693
Invalid,NaN,NaN,NaN,4440359615
Invalid,NaN,NaN,NaN,4440365455
Invalid,NaN,NaN,NaN,4440370874
Invalid,NaN,NaN,NaN,4440375086
Invalid,NaN,NaN,NaN,4440379416
Invalid,NaN,NaN,NaN,4440385810
Invalid,NaN,NaN,NaN,4440390826
Invalid,NaN,NaN,NaN,4440396639
Invalid,NaN,NaN,NaN,4440401484
Invalid,NaN,NaN,NaN,4440406209
Invalid,NaN,NaN,NaN,4440411215
Invalid,NaN,NaN,NaN,4440416218
Invalid,NaN,NaN,NaN,4440420758
Invalid,NaN,NaN,NaN,4440425294
Invalid,NaN,NaN,NaN,4440430008
Invalid,NaN,NaN,NaN,4440435121
Invalid,NaN,NaN,NaN,4440439443
Invalid,NaN,NaN,NaN,4440444304
Invalid,NaN,NaN,NaN,4440448592
Invalid,NaN,NaN,NaN,4440453298
Invalid,NaN,NaN,NaN,4440458328
Invalid,NaN,NaN,NaN,4440463771
Invalid,NaN,NaN,NaN,4440467945
Invalid,NaN,NaN,NaN,4440472239
Invalid,NaN,NaN,NaN,4440476787
Invalid,NaN,NaN,NaN,4440481283
Invalid,NaN,NaN,NaN,4440486944
Invalid,NaN,NaN,NaN,4440491781
Invalid,NaN,NaN,NaN,4440496340
Invalid,NaN,NaN,NaN,4440500801
Invalid,NaN,NaN,NaN,4440505301
Invalid,NaN,NaN,NaN,4440511183
Invalid,NaN,NaN,NaN,4440516022
Invalid,NaN,NaN,NaN,4440520758
Invalid,NaN,NaN,NaN,4440525599
Invalid,NaN,NaN,NaN,4440532291
Invalid,NaN,NaN,NaN,4440538070
Invalid,NaN,NaN,NaN,4440543474
Invalid,NaN,NaN,NaN,4440548228
Invalid,NaN,NaN,NaN,4440552793
Invalid,NaN,NaN,NaN,4440558709
Invalid,NaN,NaN,NaN,4440562770
Invalid,NaN,NaN,NaN,4440567224
Invalid,NaN,NaN,NaN,4440572834
Invalid,NaN,NaN,NaN,4440579279
Invalid,NaN,NaN,NaN,4440583783
Invalid,NaN,NaN,NaN,4440587998
Invalid,NaN,NaN,NaN,4440593621
Invalid,NaN,NaN,NaN,4440597946
Invalid,NaN,NaN,NaN,4440603415
Invalid,NaN,NaN,NaN,4440608537
Invalid,NaN,NaN,NaN,4440618759
Invalid,NaN,NaN,NaN,4440625208
Invalid,NaN,NaN,NaN,4440632682
Invalid,NaN,NaN,NaN,4440637302
Invalid,NaN,NaN,NaN,4440642586
Invalid,NaN,NaN,NaN,4440648067
Invalid,NaN,NaN,NaN,4440652675
Invalid,NaN,NaN,NaN,4440660944
Invalid,NaN,NaN,NaN,4440666140
Invalid,NaN,NaN,NaN,4440671053
Invalid,NaN,NaN,NaN,4440677115
Invalid,NaN,NaN,NaN,4440682694
Invalid,NaN,NaN,NaN,4440688240
Invalid,NaN,NaN,NaN,4440696838
Invalid,NaN,NaN,NaN,4440702826
Invalid,NaN,NaN,NaN,4440711449
Invalid,NaN,NaN,NaN,4440719160
Invalid,NaN,NaN,NaN,4440725444
Invalid,NaN,NaN,NaN,4440734272
Invalid,NaN,NaN,NaN,4440739572
Invalid,NaN,NaN,NaN,4440746993
Invalid,NaN,NaN,NaN,4440753509
Invalid,NaN,NaN,NaN,4440759809
Invalid,NaN,NaN,NaN,4440767929
Invalid,NaN,NaN,NaN,4440774940
Invalid,NaN,NaN,NaN,4440781137
Invalid,NaN,NaN,NaN,4440786873
Invalid,NaN,NaN,NaN,4440791953
Invalid,NaN,NaN,NaN,4440796541
Invalid,NaN,NaN,NaN,4440801261
Invalid,NaN,NaN,NaN,4440807442
Invalid,NaN,NaN,NaN,4440812125
Invalid,NaN,NaN,NaN,4440816822
Invalid,NaN,NaN,NaN,4440821430
Invalid,NaN,NaN,NaN,4440826593
Invalid,NaN,NaN,NaN,4440831110
Invalid,NaN,NaN,NaN,4440836593
Invalid,NaN,NaN,NaN,4440841931
Invalid,NaN,NaN,NaN,4440846806
Invalid,NaN,NaN,NaN,4440851635
Invalid,NaN,NaN,NaN,4440856406
Invalid,NaN,NaN,NaN,4440861297
Invalid,NaN,NaN,NaN,4440865786
Invalid,NaN,NaN,NaN,4440870186
Invalid,NaN,NaN,NaN,4440874410
Invalid,NaN,NaN,NaN,4440878805
Invalid,NaN,NaN,NaN,4440883856
Invalid,NaN,NaN,NaN,4440888685
Invalid,NaN,NaN,NaN,4440893161
Invalid,NaN,NaN,NaN,4440897533
Invalid,NaN,NaN,NaN,4440902119
Invalid,NaN,NaN,NaN,4440906329
Invalid,NaN,NaN,NaN,4440910572
Invalid,NaN,NaN,NaN,4440915131
Invalid,NaN,NaN,NaN,4440921909
Invalid,NaN,NaN,NaN,4440926968
Invalid,NaN,NaN,NaN,4440932934
Invalid,NaN,NaN,NaN,4440940623
Invalid,NaN,NaN,NaN,4440945625
Invalid,NaN,NaN,NaN,4440950439
Invalid,NaN,NaN,NaN,4440955076
Invalid,NaN,NaN,NaN,4440960037
Invalid,NaN,NaN,NaN,4440964789
Invalid,NaN,NaN,NaN,4440969247
Invalid,NaN,NaN,NaN,4440973699
Invalid,NaN,NaN,NaN,4440977732
Invalid,NaN,NaN,NaN,4440982366
Invalid,NaN,NaN,NaN,4440986609
Invalid,NaN,NaN,NaN,4440991306
Invalid,NaN,NaN,NaN,4440995654
Invalid,NaN,NaN,NaN,4441000253
Invalid,NaN,NaN,NaN,4441005226
Invalid,NaN,NaN,NaN,4441010715
Invalid,NaN,NaN,NaN,4441015241
Invalid,NaN,NaN,NaN,4441019841
Invalid,NaN,NaN,NaN,4441026531
Invalid,NaN,NaN,NaN,4441031498
Invalid,NaN,NaN,NaN,4441036488
Invalid,NaN,NaN,NaN,4441041365
Invalid,NaN,NaN,NaN,4441045763
Invalid,NaN,NaN,NaN,4441050066
Invalid,NaN,NaN,NaN,4441055348
Invalid,NaN,NaN,NaN,4441061804
Invalid,NaN,NaN,NaN,4441066249
Invalid,NaN,NaN,NaN,4441071943
Invalid,NaN,NaN,NaN,4441076488
Invalid,NaN,NaN,NaN,4441081150
Invalid,NaN,NaN,NaN,4441086009
Invalid,NaN,NaN,NaN,4441091225
Invalid,NaN,NaN,NaN,4441096283
Invalid,NaN,NaN,NaN,4441102013
Invalid,NaN,NaN,NaN,4441106094
Invalid,NaN,NaN,NaN,4441111004
Invalid,NaN,NaN,NaN,4441123938
Invalid,NaN,NaN,NaN,4441128870
Invalid,NaN,NaN,NaN,4441133686
Invalid,NaN,NaN,NaN,4441138981
Invalid,NaN,NaN,NaN,4441145919
Invalid,NaN,NaN,NaN,4441150774
Invalid,NaN,NaN,NaN,4441156067
Invalid,NaN,NaN,NaN,4441161638
Invalid,NaN,NaN,NaN,4441166916
Invalid,NaN,NaN,NaN,4441171695
Invalid,NaN,NaN,NaN,4441176903
Invalid,NaN,NaN,NaN,4441182917
Invalid,NaN,NaN,NaN,4441187644
Invalid,NaN,NaN,NaN,4441193222
Invalid,NaN,NaN,NaN,4441205939
Invalid,NaN,NaN,NaN,4441212102
Invalid,NaN,NaN,NaN,4441216764
Invalid,NaN,NaN,NaN,4441221423
Invalid,NaN,NaN,NaN,4441227419
Invalid,NaN,NaN,NaN,4441231755
Invalid,NaN,NaN,NaN,4441235872
Invalid,NaN,NaN,NaN,4441239986
Invalid,NaN,NaN,NaN,4441244647
Invalid,NaN,NaN,NaN,4441249036
Invalid,NaN,NaN,NaN,4441253236
Invalid,NaN,NaN,NaN,4441259981
Invalid,NaN,NaN,NaN,4441264138
Invalid,NaN,NaN,NaN,4441269174
Invalid,NaN,NaN,NaN,4441275242
Invalid,NaN,NaN,NaN,4441281277
Invalid,NaN,NaN,NaN,4441287324
Invalid,NaN,NaN,NaN,4441293324
Invalid,NaN,NaN,NaN,4441298128
Invalid,NaN,NaN,NaN,4441307588
Invalid,NaN,NaN,NaN,4441312504
Invalid,NaN,NaN,NaN,4441317832
Invalid,NaN,NaN,NaN,4441324635
Invalid,NaN,NaN,NaN,4441330055
Invalid,NaN,NaN,NaN,4441335618
Invalid,NaN,NaN,NaN,4441342658
Invalid,NaN,NaN,NaN,4441346863
Invalid,NaN,NaN,NaN,4441351219
Invalid,NaN,NaN,NaN,4441356610
Invalid,NaN,NaN,NaN,4441361430
Invalid,NaN,NaN,NaN,4441366773
Invalid,NaN,NaN,NaN,4441371764
Invalid,NaN,NaN,NaN,4441377218
Invalid,NaN,NaN,NaN,4441383038
Invalid,NaN,NaN,NaN,4441388009
Invalid,NaN,NaN,NaN,4441392526
Invalid,NaN,NaN,NaN,4441397651
Invalid,NaN,NaN,NaN,4441406120
Invalid,NaN,NaN,NaN,4441414818
Invalid,NaN,NaN,NaN,4441423009
Invalid,NaN,NaN,NaN,4441431228
Invalid,NaN,NaN,NaN,4441439767
Invalid,NaN,NaN,NaN,4441447717
Invalid,NaN,NaN,NaN,4441456072
Invalid,NaN,NaN,NaN,4441464756
Invalid,NaN,NaN,NaN,4441473149
Invalid,NaN,NaN,NaN,4441481116
