DEVICE,X,Y,Z,TimeStamp
Valid,-14.65077,51.20933,743.8001,3123112558
Valid,-14.65927,51.02725,741.4234,3123120831
Valid,-14.55032,50.93918,739.5992,3123129001
Valid,-14.36612,50.9476,738.1104,3123140695
Valid,-14.28209,50.80522,734.9012,3123148972
Valid,-14.09476,50.87017,733.8561,3123156649
Valid,-13.95984,50.95466,733.189,3123165597
Valid,-13.96676,50.96474,732.7993,3123171903
Valid,-13.85869,51.0038,732.5392,3123179624
Valid,-13.7896,50.98117,732.2214,3123187457
Valid,-13.80608,50.87901,731.6411,3123195904
Valid,-13.67837,50.87111,730.8676,3123203911
Valid,-13.57815,50.77166,729.2983,3123212405
Valid,-13.56887,50.60349,727.5643,3123221034
Valid,-13.42742,50.52226,725.6453,3123229134
Valid,-13.34745,50.52519,725.4748,3123237663
Valid,-13.32758,50.47351,725.3019,3123245885
Valid,-13.2158,50.49204,725.0765,3123253995
Valid,-13.12865,50.51614,724.7188,3123262490
Valid,-13.12499,50.4641,724.3956,3123270977
Valid,-13.02314,50.49158,724.1002,3123279078
Valid,-12.95358,50.47787,723.7452,3123287531
Valid,-12.95478,50.39003,723.3576,3123295899
Valid,-12.86843,50.42225,722.9586,3123303832
Valid,-12.81528,50.43167,722.4943,3123312540
Valid,-12.82094,50.35013,722.1221,3123324050
Valid,-12.76637,50.36733,721.7841,3123331908
Valid,-12.72589,50.35836,721.4068,3123340572
Valid,-12.7556,50.27249,721.1315,3123348546
Valid,-12.69573,50.25909,720.9151,3123355227
Valid,-12.68209,50.22234,720.6649,3123363951
Valid,-12.71211,50.15793,720.4833,3123373597
Valid,-12.67805,50.18731,720.3362,3123380399
Valid,-12.67145,50.1727,720.1268,3123389147
Valid,-12.71127,50.07661,719.99,3123398976
Valid,-12.73314,50.12801,719.8876,3123405463
Valid,-12.87157,50.23346,719.7097,3123412934
Valid,-13.06978,50.24,719.1943,3123424467
Valid,-13.23153,50.28514,719.1024,3123431212
Valid,-13.41961,50.30413,719.1005,3123438012
Valid,-13.5219,50.28588,719.0885,3123449021
Valid,-13.60756,50.30452,719.0976,3123455026
Valid,-13.65506,50.28239,719.1475,3123463318
Valid,-13.70988,50.24449,719.3127,3123474403
Valid,-13.78652,50.40504,721.0775,3123481125
Valid,-13.82024,50.5097,722.3303,3123488058
Valid,-13.89278,50.4557,722.5349,3123498954
Valid,-13.9416,50.46339,722.8059,3123505075
Valid,-13.98375,50.52778,723.0488,3123513174
Valid,-14.05214,50.51894,723.3627,3123524384
Valid,-14.10753,50.53858,723.7037,3123530969
Valid,-14.15649,50.59541,723.9545,3123538157
